Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
2011/12,04/02/12,Ath Bilbao,Espanol,3,3,D,1,1,D
2011/12,04/02/12,Barcelona,Sociedad,2,1,H,1,0,H
2011/12,04/02/12,Getafe,Real Madrid,0,1,A,0,1,A
2011/12,04/02/12,Levante,Santander,1,1,D,1,0,H
2011/12,04/02/12,Mallorca,Betis,1,0,H,1,0,H
2011/12,05/02/12,Ath Madrid,Valencia,0,0,D,0,0,D
2011/12,05/02/12,Sevilla,Villarreal,1,2,A,1,1,D
2011/12,05/02/12,Sp Gijon,Osasuna,1,1,D,1,0,H
2011/12,05/02/12,Zaragoza,Vallecano,1,2,A,1,0,H
2011/12,06/02/12,Granada,Malaga,2,1,H,0,0,D
2011/12,11/02/12,Betis,Ath Bilbao,2,1,H,1,1,D
2011/12,11/02/12,Osasuna,Barcelona,3,2,H,2,0,H
2011/12,11/02/12,Santander,Ath Madrid,0,0,D,0,0,D
2011/12,12/02/12,Espanol,Zaragoza,0,2,A,0,0,D
2011/12,12/02/12,Malaga,Mallorca,3,1,H,1,1,D
2011/12,12/02/12,Real Madrid,Levante,4,2,H,1,1,D
2011/12,12/02/12,Valencia,Sp Gijon,4,0,H,1,0,H
2011/12,12/02/12,Vallecano,Getafe,2,0,H,1,0,H
2011/12,12/02/12,Villarreal,Granada,3,1,H,1,0,H
2011/12,13/02/2012,Sociedad,Sevilla,2,0,H,0,0,D
2011/12,18/02/2012,Getafe,Espanol,1,1,D,0,0,D
2011/12,18/02/2012,Real Madrid,Santander,4,0,H,2,0,H
2011/12,18/02/2012,Sevilla,Osasuna,2,0,H,1,0,H
2011/12,19/02/2012,Ath Bilbao,Malaga,3,0,H,0,0,D
2011/12,19/02/2012,Barcelona,Valencia,5,1,H,2,1,H
2011/12,19/02/2012,Granada,Sociedad,4,1,H,1,1,D
2011/12,19/02/2012,Levante,Vallecano,3,5,A,0,1,A
2011/12,19/02/2012,Mallorca,Villarreal,4,0,H,1,0,H
2011/12,19/02/2012,Sp Gijon,Ath Madrid,1,1,D,1,1,D
2011/12,20/02/2012,Zaragoza,Betis,0,2,A,0,1,A
2011/12,25/02/2012,Betis,Getafe,1,1,D,0,0,D
2011/12,25/02/2012,Espanol,Levante,1,2,A,0,1,A
2011/12,25/02/2012,Malaga,Zaragoza,5,1,H,1,1,D
2011/12,25/02/2012,Santander,Sp Gijon,1,1,D,0,1,A
2011/12,26/02/2012,Ath Madrid,Barcelona,1,2,A,0,1,A
2011/12,26/02/2012,Osasuna,Granada,2,1,H,2,1,H
2011/12,26/02/2012,Sociedad,Mallorca,1,0,H,0,0,D
2011/12,26/02/2012,Valencia,Sevilla,1,2,A,1,1,D
2011/12,26/02/2012,Vallecano,Real Madrid,0,1,A,0,0,D
2011/12,26/02/2012,Villarreal,Ath Bilbao,2,2,D,1,0,H
2011/12,03/03/12,Barcelona,Sp Gijon,3,1,H,1,0,H
2011/12,03/03/12,Getafe,Malaga,1,3,A,1,0,H
2011/12,03/03/12,Mallorca,Osasuna,1,1,D,0,1,A
2011/12,03/03/12,Sevilla,Ath Madrid,1,1,D,0,1,A
2011/12,03/03/12,Vallecano,Santander,4,2,H,1,2,A
2011/12,04/03/12,Ath Bilbao,Sociedad,2,0,H,1,0,H
2011/12,04/03/12,Granada,Valencia,0,1,A,0,1,A
2011/12,04/03/12,Real Madrid,Espanol,5,0,H,2,0,H
2011/12,04/03/12,Zaragoza,Villarreal,2,1,H,0,1,A
2011/12,05/03/12,Levante,Betis,3,1,H,2,1,H
2011/12,10/03/12,Betis,Real Madrid,2,3,A,1,1,D
2011/12,10/03/12,Malaga,Levante,1,0,H,0,0,D
2011/12,10/03/12,Sociedad,Zaragoza,3,0,H,3,0,H
2011/12,10/03/12,Sp Gijon,Sevilla,1,0,H,1,0,H
2011/12,11/03/12,Ath Madrid,Granada,2,0,H,1,0,H
2011/12,11/03/12,Espanol,Vallecano,5,1,H,4,0,H
2011/12,11/03/12,Osasuna,Ath Bilbao,2,1,H,2,0,H
2011/12,11/03/12,Santander,Barcelona,0,2,A,0,1,A
2011/12,11/03/12,Valencia,Mallorca,2,2,D,2,0,H
2011/12,12/03/12,Villarreal,Getafe,1,2,A,1,1,D
2011/12,17/03/2012,Getafe,Sociedad,1,0,H,0,0,D
2011/12,17/03/2012,Granada,Sp Gijon,2,1,H,2,0,H
2011/12,17/03/2012,Sevilla,Barcelona,0,2,A,0,2,A
2011/12,17/03/2012,Vallecano,Betis,3,0,H,0,0,D
2011/12,17/03/2012,Zaragoza,Osasuna,1,1,D,0,0,D
2011/12,18/03/2012,Ath Bilbao,Valencia,0,3,A,0,1,A
2011/12,18/03/2012,Levante,Villarreal,1,0,H,0,0,D
2011/12,18/03/2012,Mallorca,Ath Madrid,2,1,H,0,0,D
2011/12,18/03/2012,Real Madrid,Malaga,1,1,D,1,0,H
2011/12,19/03/2012,Espanol,Santander,3,1,H,2,1,H
2011/12,20/03/2012,Barcelona,Granada,5,3,H,2,0,H
2011/12,20/03/2012,Osasuna,Getafe,0,0,D,0,0,D
2011/12,21/03/2012,Ath Madrid,Ath Bilbao,2,1,H,0,0,D
2011/12,21/03/2012,Sociedad,Levante,1,3,A,1,2,A
2011/12,21/03/2012,Sp Gijon,Mallorca,2,3,A,1,1,D
2011/12,21/03/2012,Valencia,Zaragoza,1,2,A,1,1,D
2011/12,21/03/2012,Villarreal,Real Madrid,1,1,D,0,0,D
2011/12,22/03/2012,Betis,Espanol,1,1,D,0,0,D
2011/12,22/03/2012,Malaga,Vallecano,4,2,H,1,1,D
2011/12,22/03/2012,Santander,Sevilla,0,3,A,0,1,A
2011/12,24/03/2012,Getafe,Valencia,3,1,H,3,1,H
2011/12,24/03/2012,Mallorca,Barcelona,0,2,A,0,1,A
2011/12,24/03/2012,Real Madrid,Sociedad,5,1,H,3,1,H
2011/12,25/03/2012,Ath Bilbao,Sp Gijon,1,1,D,0,0,D
2011/12,25/03/2012,Betis,Santander,1,1,D,1,0,H
2011/12,25/03/2012,Espanol,Malaga,1,2,A,1,0,H
2011/12,25/03/2012,Levante,Osasuna,0,2,A,0,1,A
2011/12,25/03/2012,Vallecano,Villarreal,0,2,A,0,1,A
2011/12,25/03/2012,Zaragoza,Ath Madrid,1,0,H,0,0,D
2011/12,26/03/2012,Granada,Sevilla,0,3,A,0,1,A
2011/12,31/03/2012,Barcelona,Ath Bilbao,2,0,H,1,0,H
2011/12,31/03/2012,Malaga,Betis,0,2,A,0,2,A
2011/12,31/03/2012,Osasuna,Real Madrid,1,5,A,0,3,A
2011/12,31/03/2012,Santander,Granada,0,1,A,0,0,D
2011/12,31/03/2012,Sp Gijon,Zaragoza,1,2,A,0,1,A
2011/12,01/04/12,Ath Madrid,Getafe,3,0,H,1,0,H
2011/12,01/04/12,Sociedad,Vallecano,4,0,H,2,0,H
2011/12,01/04/12,Valencia,Levante,1,1,D,1,0,H
2011/12,01/04/12,Villarreal,Espanol,0,0,D,0,0,D
2011/12,02/04/12,Sevilla,Mallorca,3,1,H,0,0,D
2011/12,07/04/12,Betis,Villarreal,3,1,H,2,0,H
2011/12,07/04/12,Espanol,Sociedad,2,2,D,1,2,A
2011/12,07/04/12,Getafe,Sp Gijon,2,0,H,1,0,H
2011/12,07/04/12,Vallecano,Osasuna,6,0,H,4,0,H
2011/12,07/04/12,Zaragoza,Barcelona,1,4,A,1,2,A
2011/12,08/04/12,Ath Bilbao,Sevilla,1,0,H,0,0,D
2011/12,08/04/12,Levante,Ath Madrid,2,0,H,2,0,H
2011/12,08/04/12,Mallorca,Granada,0,0,D,0,0,D
2011/12,08/04/12,Real Madrid,Valencia,0,0,D,0,0,D
2011/12,09/04/12,Malaga,Santander,3,0,H,1,0,H
2011/12,10/04/12,Barcelona,Getafe,4,0,H,2,0,H
2011/12,10/04/12,Osasuna,Espanol,2,0,H,0,0,D
2011/12,10/04/12,Sociedad,Betis,1,1,D,0,0,D
2011/12,11/04/12,Ath Madrid,Real Madrid,1,4,A,0,1,A
2011/12,11/04/12,Granada,Ath Bilbao,2,2,D,1,0,H
2011/12,11/04/12,Sp Gijon,Levante,3,2,H,1,1,D
2011/12,11/04/12,Valencia,Vallecano,4,1,H,1,0,H
2011/12,12/04/12,Santander,Mallorca,0,3,A,0,1,A
2011/12,12/04/12,Sevilla,Zaragoza,3,0,H,3,0,H
2011/12,12/04/12,Villarreal,Malaga,2,1,H,0,0,D
2011/12,14/04/2012,Levante,Barcelona,1,2,A,1,0,H
2011/12,14/04/2012,Real Madrid,Sp Gijon,3,1,H,1,1,D
2011/12,15/04/2012,Ath Bilbao,Mallorca,1,0,H,1,0,H
2011/12,15/04/2012,Betis,Osasuna,1,0,H,1,0,H
2011/12,15/04/2012,Espanol,Valencia,4,0,H,2,0,H
2011/12,15/04/2012,Malaga,Sociedad,1,1,D,1,0,H
2011/12,15/04/2012,Vallecano,Ath Madrid,0,1,A,0,0,D
2011/12,15/04/2012,Villarreal,Santander,1,1,D,0,0,D
2011/12,15/04/2012,Zaragoza,Granada,1,0,H,1,0,H
2011/12,16/04/2012,Getafe,Sevilla,5,1,H,1,1,D
2011/12,21/04/2012,Barcelona,Real Madrid,1,2,A,0,1,A
2011/12,21/04/2012,Mallorca,Zaragoza,1,0,H,1,0,H
2011/12,21/04/2012,Sevilla,Levante,1,1,D,1,1,D
2011/12,21/04/2012,Sp Gijon,Vallecano,2,1,H,1,0,H
2011/12,22/04/2012,Ath Madrid,Espanol,3,1,H,1,1,D
2011/12,22/04/2012,Granada,Getafe,1,0,H,1,0,H
2011/12,22/04/2012,Santander,Ath Bilbao,0,1,A,0,1,A
2011/12,22/04/2012,Sociedad,Villarreal,1,1,D,0,1,A
2011/12,22/04/2012,Valencia,Betis,4,0,H,1,0,H
2011/12,23/04/2012,Osasuna,Malaga,1,1,D,0,0,D
2011/12,28/04/2012,Espanol,Sp Gijon,0,3,A,0,0,D
2011/12,28/04/2012,Getafe,Mallorca,1,3,A,0,1,A
2011/12,28/04/2012,Levante,Granada,3,1,H,0,0,D
2011/12,28/04/2012,Sociedad,Santander,3,0,H,0,0,D
2011/12,28/04/2012,Villarreal,Osasuna,1,1,D,1,0,H
2011/12,29/04/2012,Betis,Ath Madrid,2,2,D,0,0,D
2011/12,29/04/2012,Malaga,Valencia,1,0,H,1,0,H
2011/12,29/04/2012,Real Madrid,Sevilla,3,0,H,1,0,H
2011/12,29/04/2012,Vallecano,Barcelona,0,7,A,0,3,A
2011/12,29/04/2012,Zaragoza,Ath Bilbao,2,0,H,1,0,H
2011/12,01/05/12,Getafe,Santander,1,1,D,0,0,D
2011/12,01/05/12,Granada,Espanol,2,1,H,2,0,H
2011/12,01/05/12,Sp Gijon,Villarreal,2,3,A,1,2,A
2011/12,02/05/12,Ath Bilbao,Real Madrid,0,3,A,0,2,A
2011/12,02/05/12,Ath Madrid,Sociedad,1,1,D,0,0,D
2011/12,02/05/12,Barcelona,Malaga,4,1,H,2,1,H
2011/12,02/05/12,Mallorca,Vallecano,1,0,H,0,0,D
2011/12,02/05/12,Sevilla,Betis,1,2,A,1,1,D
2011/12,02/05/12,Valencia,Osasuna,4,0,H,0,0,D
2011/12,02/05/12,Zaragoza,Levante,1,0,H,1,0,H
2011/12,05/05/12,Ath Bilbao,Getafe,0,0,D,0,0,D
2011/12,05/05/12,Ath Madrid,Malaga,2,1,H,0,1,A
2011/12,05/05/12,Barcelona,Espanol,4,0,H,1,0,H
2011/12,05/05/12,Granada,Real Madrid,1,2,A,1,0,H
2011/12,05/05/12,Mallorca,Levante,1,0,H,0,0,D
2011/12,05/05/12,Osasuna,Sociedad,1,0,H,1,0,H
2011/12,05/05/12,Sevilla,Vallecano,5,2,H,2,1,H
2011/12,05/05/12,Sp Gijon,Betis,2,1,H,1,1,D
2011/12,05/05/12,Valencia,Villarreal,1,0,H,0,0,D
2011/12,05/05/12,Zaragoza,Santander,2,1,H,1,1,D
2011/12,12/05/12,Betis,Barcelona,2,2,D,0,1,A
2011/12,12/05/12,Sociedad,Valencia,1,0,H,0,0,D
2011/12,13/05/2012,Espanol,Sevilla,1,1,D,0,1,A
2011/12,13/05/2012,Getafe,Zaragoza,0,2,A,0,0,D
2011/12,13/05/2012,Levante,Ath Bilbao,3,0,H,1,0,H
2011/12,13/05/2012,Malaga,Sp Gijon,1,0,H,0,0,D
2011/12,13/05/2012,Real Madrid,Mallorca,4,1,H,2,0,H
2011/12,13/05/2012,Santander,Osasuna,2,4,A,1,0,H
2011/12,13/05/2012,Vallecano,Granada,1,0,H,0,0,D
2011/12,13/05/2012,Villarreal,Ath Madrid,0,1,A,0,0,D
2012/13,18/08/2012,Celta,Malaga,0,1,A,0,0,D
2012/13,18/08/2012,Mallorca,Espanol,2,1,H,1,1,D
2012/13,18/08/2012,Sevilla,Getafe,2,1,H,2,0,H
2012/13,19/08/2012,Ath Bilbao,Betis,3,5,A,0,3,A
2012/13,19/08/2012,Barcelona,Sociedad,5,1,H,4,1,H
2012/13,19/08/2012,Levante,Ath Madrid,1,1,D,1,1,D
2012/13,19/08/2012,Real Madrid,Valencia,1,1,D,1,1,D
2012/13,20/08/2012,La Coruna,Osasuna,2,0,H,0,0,D
2012/13,20/08/2012,Vallecano,Granada,1,0,H,0,0,D
2012/13,20/08/2012,Zaragoza,Valladolid,0,1,A,0,1,A
2012/13,25/08/2012,Betis,Vallecano,1,2,A,1,1,D
2012/13,25/08/2012,Espanol,Zaragoza,1,2,A,1,0,H
2012/13,25/08/2012,Malaga,Mallorca,1,1,D,0,0,D
2012/13,25/08/2012,Sociedad,Celta,2,1,H,0,0,D
2012/13,26/08/2012,Getafe,Real Madrid,2,1,H,0,1,A
2012/13,26/08/2012,Granada,Sevilla,1,1,D,1,1,D
2012/13,26/08/2012,Osasuna,Barcelona,1,2,A,1,0,H
2012/13,26/08/2012,Valencia,La Coruna,3,3,D,3,1,H
2012/13,27/08/2012,Ath Madrid,Ath Bilbao,4,0,H,2,0,H
2012/13,27/08/2012,Valladolid,Levante,2,0,H,1,0,H
2012/13,01/09/12,Celta,Osasuna,2,0,H,0,0,D
2012/13,01/09/12,La Coruna,Getafe,1,1,D,1,1,D
2012/13,01/09/12,Mallorca,Sociedad,1,0,H,0,0,D
2012/13,01/09/12,Zaragoza,Malaga,0,1,A,0,0,D
2012/13,02/09/12,Ath Bilbao,Valladolid,2,0,H,0,0,D
2012/13,02/09/12,Barcelona,Valencia,1,0,H,1,0,H
2012/13,02/09/12,Levante,Espanol,3,2,H,0,2,A
2012/13,02/09/12,Real Madrid,Granada,3,0,H,1,0,H
2012/13,02/09/12,Vallecano,Sevilla,0,0,D,0,0,D
2012/13,15/09/2012,Getafe,Barcelona,1,4,A,0,1,A
2012/13,15/09/2012,Malaga,Levante,3,1,H,1,0,H
2012/13,15/09/2012,Sevilla,Real Madrid,1,0,H,1,0,H
2012/13,15/09/2012,Valencia,Celta,2,1,H,1,1,D
2012/13,16/09/2012,Ath Madrid,Vallecano,4,3,H,1,0,H
2012/13,16/09/2012,Espanol,Ath Bilbao,3,3,D,2,0,H
2012/13,16/09/2012,Granada,La Coruna,1,1,D,0,1,A
2012/13,16/09/2012,Osasuna,Mallorca,1,1,D,0,0,D
2012/13,16/09/2012,Sociedad,Zaragoza,2,0,H,0,0,D
2012/13,17/09/2012,Valladolid,Betis,0,1,A,0,0,D
2012/13,22/09/2012,Barcelona,Granada,2,0,H,0,0,D
2012/13,22/09/2012,Betis,Espanol,1,0,H,1,0,H
2012/13,22/09/2012,Celta,Getafe,2,1,H,0,0,D
2012/13,22/09/2012,Zaragoza,Osasuna,3,1,H,2,1,H
2012/13,23/09/2012,Ath Bilbao,Malaga,0,0,D,0,0,D
2012/13,23/09/2012,Ath Madrid,Valladolid,2,1,H,2,0,H
2012/13,23/09/2012,Levante,Sociedad,2,1,H,0,1,A
2012/13,23/09/2012,Mallorca,Valencia,2,0,H,1,0,H
2012/13,24/09/2012,La Coruna,Sevilla,0,2,A,0,0,D
2012/13,24/09/2012,Vallecano,Real Madrid,0,2,A,0,1,A
2012/13,26/09/2012,Betis,Ath Madrid,2,4,A,2,1,H
2012/13,29/09/2012,Malaga,Betis,4,0,H,2,0,H
2012/13,29/09/2012,Sevilla,Barcelona,2,3,A,1,0,H
2012/13,29/09/2012,Sociedad,Ath Bilbao,2,0,H,0,0,D
2012/13,29/09/2012,Valencia,Zaragoza,2,0,H,1,0,H
2012/13,30/09/2012,Espanol,Ath Madrid,0,1,A,0,1,A
2012/13,30/09/2012,Granada,Celta,2,1,H,2,1,H
2012/13,30/09/2012,Osasuna,Levante,4,0,H,0,0,D
2012/13,30/09/2012,Real Madrid,La Coruna,5,1,H,3,1,H
2012/13,30/09/2012,Valladolid,Vallecano,6,1,H,4,1,H
2012/13,01/10/12,Getafe,Mallorca,1,0,H,0,0,D
2012/13,05/10/12,Celta,Sevilla,2,0,H,0,0,D
2012/13,06/10/12,Betis,Sociedad,2,0,H,1,0,H
2012/13,06/10/12,Valladolid,Espanol,1,1,D,0,0,D
2012/13,06/10/12,Vallecano,La Coruna,2,1,H,2,1,H
2012/13,06/10/12,Zaragoza,Getafe,0,1,A,0,0,D
2012/13,07/10/12,Ath Bilbao,Osasuna,1,0,H,1,0,H
2012/13,07/10/12,Ath Madrid,Malaga,2,1,H,1,1,D
2012/13,07/10/12,Barcelona,Real Madrid,2,2,D,1,1,D
2012/13,07/10/12,Levante,Valencia,1,0,H,1,0,H
2012/13,07/10/12,Mallorca,Granada,1,2,A,0,0,D
2012/13,20/10/2012,La Coruna,Barcelona,4,5,A,2,4,A
2012/13,20/10/2012,Malaga,Valladolid,2,1,H,1,1,D
2012/13,20/10/2012,Real Madrid,Celta,2,0,H,1,0,H
2012/13,20/10/2012,Valencia,Ath Bilbao,3,2,H,1,2,A
2012/13,21/10/2012,Espanol,Vallecano,3,2,H,1,1,D
2012/13,21/10/2012,Getafe,Levante,0,1,A,0,0,D
2012/13,21/10/2012,Granada,Zaragoza,1,2,A,0,2,A
2012/13,21/10/2012,Osasuna,Betis,0,0,D,0,0,D
2012/13,21/10/2012,Sociedad,Ath Madrid,0,1,A,0,0,D
2012/13,22/10/2012,Sevilla,Mallorca,3,2,H,1,2,A
2012/13,27/10/2012,Betis,Valencia,1,0,H,1,0,H
2012/13,27/10/2012,Celta,La Coruna,1,1,D,1,1,D
2012/13,27/10/2012,Espanol,Malaga,0,0,D,0,0,D
2012/13,27/10/2012,Vallecano,Barcelona,0,5,A,0,1,A
2012/13,28/10/2012,Ath Bilbao,Getafe,1,2,A,0,1,A
2012/13,28/10/2012,Ath Madrid,Osasuna,3,1,H,2,1,H
2012/13,28/10/2012,Levante,Granada,3,1,H,1,0,H
2012/13,28/10/2012,Mallorca,Real Madrid,0,5,A,0,2,A
2012/13,28/10/2012,Zaragoza,Sevilla,2,1,H,2,0,H
2012/13,29/10/2012,Valladolid,Sociedad,2,2,D,1,1,D
2012/13,03/11/12,Barcelona,Celta,3,1,H,2,1,H
2012/13,03/11/12,Malaga,Vallecano,1,2,A,0,1,A
2012/13,03/11/12,Real Madrid,Zaragoza,4,0,H,2,0,H
2012/13,03/11/12,Valencia,Ath Madrid,2,0,H,1,0,H
2012/13,04/11/12,Granada,Ath Bilbao,1,2,A,0,2,A
2012/13,04/11/12,La Coruna,Mallorca,1,0,H,1,0,H
2012/13,04/11/12,Osasuna,Valladolid,0,1,A,0,0,D
2012/13,04/11/12,Sevilla,Levante,0,0,D,0,0,D
2012/13,04/11/12,Sociedad,Espanol,0,1,A,0,0,D
2012/13,05/11/12,Getafe,Betis,2,4,A,0,0,D
2012/13,09/11/12,Betis,Granada,1,2,A,0,1,A
2012/13,10/11/12,Espanol,Osasuna,0,3,A,0,1,A
2012/13,10/11/12,Malaga,Sociedad,1,2,A,1,1,D
2012/13,10/11/12,Vallecano,Celta,3,2,H,0,2,A
2012/13,10/11/12,Zaragoza,La Coruna,5,3,H,1,2,A
2012/13,11/11/12,Ath Bilbao,Sevilla,2,1,H,2,0,H
2012/13,11/11/12,Ath Madrid,Getafe,2,0,H,2,0,H
2012/13,11/11/12,Levante,Real Madrid,1,2,A,0,1,A
2012/13,11/11/12,Mallorca,Barcelona,2,4,A,0,3,A
2012/13,11/11/12,Valladolid,Valencia,1,1,D,0,1,A
2012/13,17/11/2012,Barcelona,Zaragoza,3,1,H,2,1,H
2012/13,17/11/2012,Osasuna,Malaga,0,0,D,0,0,D
2012/13,17/11/2012,Real Madrid,Ath Bilbao,5,1,H,3,1,H
2012/13,17/11/2012,Valencia,Espanol,2,1,H,1,1,D
2012/13,18/11/2012,Celta,Mallorca,1,1,D,0,1,A
2012/13,18/11/2012,Getafe,Valladolid,2,1,H,0,1,A
2012/13,18/11/2012,Granada,Ath Madrid,0,1,A,0,0,D
2012/13,18/11/2012,La Coruna,Levante,0,2,A,0,1,A
2012/13,18/11/2012,Sevilla,Betis,5,1,H,4,0,H
2012/13,19/11/2012,Sociedad,Vallecano,4,0,H,2,0,H
2012/13,23/11/2012,Sociedad,Osasuna,0,0,D,0,0,D
2012/13,24/11/2012,Betis,Real Madrid,1,0,H,1,0,H
2012/13,24/11/2012,Malaga,Valencia,4,0,H,1,0,H
2012/13,24/11/2012,Valladolid,Granada,1,0,H,0,0,D
2012/13,24/11/2012,Vallecano,Mallorca,2,0,H,0,0,D
2012/13,25/11/2012,Ath Bilbao,La Coruna,1,1,D,1,0,H
2012/13,25/11/2012,Ath Madrid,Sevilla,4,0,H,3,0,H
2012/13,25/11/2012,Espanol,Getafe,0,2,A,0,1,A
2012/13,25/11/2012,Levante,Barcelona,0,4,A,0,0,D
2012/13,26/11/2012,Zaragoza,Celta,0,1,A,0,0,D
2012/13,30/11/2012,Osasuna,Vallecano,1,0,H,1,0,H
2012/13,01/12/12,Barcelona,Ath Bilbao,5,1,H,3,0,H
2012/13,01/12/12,Getafe,Malaga,1,0,H,0,0,D
2012/13,01/12/12,Real Madrid,Ath Madrid,2,0,H,1,0,H
2012/13,01/12/12,Valencia,Sociedad,2,5,A,1,1,D
2012/13,02/12/12,Celta,Levante,1,1,D,1,0,H
2012/13,02/12/12,Granada,Espanol,0,0,D,0,0,D
2012/13,02/12/12,La Coruna,Betis,2,3,A,0,1,A
2012/13,02/12/12,Mallorca,Zaragoza,1,1,D,0,1,A
2012/13,03/12/12,Sevilla,Valladolid,1,2,A,0,2,A
2012/13,07/12/12,Espanol,Sevilla,2,2,D,1,1,D
2012/13,08/12/12,Malaga,Granada,4,0,H,2,0,H
2012/13,08/12/12,Osasuna,Valencia,0,1,A,0,0,D
2012/13,08/12/12,Sociedad,Getafe,1,1,D,0,0,D
2012/13,08/12/12,Valladolid,Real Madrid,2,3,A,2,2,D
2012/13,09/12/12,Ath Bilbao,Celta,1,0,H,1,0,H
2012/13,09/12/12,Ath Madrid,La Coruna,6,0,H,3,0,H
2012/13,09/12/12,Betis,Barcelona,1,2,A,1,2,A
2012/13,09/12/12,Levante,Mallorca,4,0,H,1,0,H
2012/13,10/12/12,Vallecano,Zaragoza,0,2,A,0,1,A
2012/13,15/12/2012,Getafe,Osasuna,1,1,D,0,0,D
2012/13,15/12/2012,Granada,Sociedad,0,0,D,0,0,D
2012/13,15/12/2012,Mallorca,Ath Bilbao,0,1,A,0,1,A
2012/13,15/12/2012,Sevilla,Malaga,0,2,A,0,0,D
2012/13,16/12/2012,Barcelona,Ath Madrid,4,1,H,2,1,H
2012/13,16/12/2012,Real Madrid,Espanol,2,2,D,1,1,D
2012/13,16/12/2012,Valencia,Vallecano,0,1,A,0,0,D
2012/13,16/12/2012,Zaragoza,Levante,0,1,A,0,1,A
2012/13,17/12/2012,Celta,Betis,0,1,A,0,0,D
2012/13,17/12/2012,La Coruna,Valladolid,0,0,D,0,0,D
2012/13,20/12/2012,Espanol,La Coruna,2,0,H,1,0,H
2012/13,20/12/2012,Sociedad,Sevilla,2,1,H,1,0,H
2012/13,20/12/2012,Vallecano,Levante,3,0,H,0,0,D
2012/13,21/12/2012,Ath Madrid,Celta,1,0,H,0,0,D
2012/13,21/12/2012,Valencia,Getafe,4,2,H,3,1,H
2012/13,22/12/2012,Ath Bilbao,Zaragoza,0,2,A,0,2,A
2012/13,22/12/2012,Betis,Mallorca,1,2,A,1,1,D
2012/13,22/12/2012,Malaga,Real Madrid,3,2,H,0,0,D
2012/13,22/12/2012,Osasuna,Granada,1,2,A,1,1,D
2012/13,22/12/2012,Valladolid,Barcelona,1,3,A,0,1,A
2012/13,04/01/13,Zaragoza,Betis,1,2,A,0,1,A
2012/13,05/01/13,Granada,Valencia,1,2,A,0,0,D
2012/13,05/01/13,La Coruna,Malaga,1,0,H,0,0,D
2012/13,05/01/13,Levante,Ath Bilbao,3,1,H,2,1,H
2012/13,05/01/13,Sevilla,Osasuna,1,0,H,0,0,D
2012/13,06/01/13,Barcelona,Espanol,4,0,H,4,0,H
2012/13,06/01/13,Celta,Valladolid,3,1,H,2,1,H
2012/13,06/01/13,Mallorca,Ath Madrid,1,1,D,0,0,D
2012/13,06/01/13,Real Madrid,Sociedad,4,3,H,2,2,D
2012/13,07/01/13,Vallecano,Getafe,3,1,H,2,0,H
2012/13,11/01/13,Ath Bilbao,Vallecano,1,2,A,0,0,D
2012/13,12/01/13,Espanol,Celta,1,0,H,1,0,H
2012/13,12/01/13,Osasuna,Real Madrid,0,0,D,0,0,D
2012/13,12/01/13,Valencia,Sevilla,2,0,H,0,0,D
2012/13,12/01/13,Valladolid,Mallorca,3,1,H,1,1,D
2012/13,13/01/2013,Ath Madrid,Zaragoza,2,0,H,2,0,H
2012/13,13/01/2013,Betis,Levante,2,0,H,1,0,H
2012/13,13/01/2013,Malaga,Barcelona,1,3,A,0,1,A
2012/13,13/01/2013,Sociedad,La Coruna,1,1,D,1,1,D
2012/13,14/01/2013,Getafe,Granada,2,2,D,2,1,H
2012/13,18/01/2013,Espanol,Mallorca,3,2,H,1,2,A
2012/13,19/01/2013,Getafe,Sevilla,1,1,D,1,1,D
2012/13,19/01/2013,Granada,Vallecano,2,0,H,1,0,H
2012/13,19/01/2013,Malaga,Celta,1,1,D,1,0,H
2012/13,19/01/2013,Sociedad,Barcelona,3,2,H,1,2,A
2012/13,20/01/2013,Ath Madrid,Levante,2,0,H,1,0,H
2012/13,20/01/2013,Osasuna,La Coruna,2,1,H,1,0,H
2012/13,20/01/2013,Valencia,Real Madrid,0,5,A,0,5,A
2012/13,20/01/2013,Valladolid,Zaragoza,2,0,H,1,0,H
2012/13,21/01/2013,Betis,Ath Bilbao,1,1,D,1,1,D
2012/13,26/01/2013,Celta,Sociedad,1,1,D,1,0,H
2012/13,26/01/2013,La Coruna,Valencia,2,3,A,2,1,H
2012/13,26/01/2013,Levante,Valladolid,2,1,H,1,1,D
2012/13,26/01/2013,Zaragoza,Espanol,0,0,D,0,0,D
2012/13,27/01/2013,Ath Bilbao,Ath Madrid,3,0,H,0,0,D
2012/13,27/01/2013,Barcelona,Osasuna,5,1,H,3,1,H
2012/13,27/01/2013,Mallorca,Malaga,2,3,A,1,2,A
2012/13,27/01/2013,Real Madrid,Getafe,4,0,H,0,0,D
2012/13,27/01/2013,Vallecano,Betis,3,0,H,1,0,H
2012/13,28/01/2013,Sevilla,Granada,3,0,H,1,0,H
2012/13,01/02/13,Valladolid,Ath Bilbao,2,2,D,2,1,H
2012/13,02/02/13,Espanol,Levante,3,2,H,1,0,H
2012/13,02/02/13,Getafe,La Coruna,3,1,H,1,1,D
2012/13,02/02/13,Granada,Real Madrid,1,0,H,1,0,H
2012/13,02/02/13,Osasuna,Celta,1,0,H,0,0,D
2012/13,03/02/13,Ath Madrid,Betis,1,0,H,0,0,D
